All entries in Hipparcos input with a radial velocity
Hip #, radeg,decdeg,l,b,rv,spectral type and luminosity class 
[FORMAT(I6,5(F8.1),2X,a11)]
  5045    16.2    40.0   125.7   -22.8    11.0  F0Vn       
  5046    16.2   -30.5   263.0   -85.6    -0.2  F6V        
  5054    16.2   -39.5   291.2   -77.3    22.4  G3IV       
  5062    16.2    51.0   125.1   -11.8    -3.4  B3V        
  5074    16.2     5.7   129.1   -57.0   -15.0  K5III      
  5081    16.3    14.9   127.8   -47.8     4.0  F4II-III   
  5082    16.3   -71.7   301.4   -45.3     6.6  K3III      
  5086    16.3    11.3   128.3   -51.4     9.0  F5V        
  5093    16.3   -19.9   147.1   -82.1    -4.0  A2/A3m...  
  5096    16.3   -38.8   289.9   -78.0     3.0  A9V        
  5110    16.4    15.4   127.9   -47.3    -2.9  K2V        
  5121    16.4   -10.0   134.6   -72.5    12.3  K0III      
  5122    16.4    87.3   123.1    24.5    15.6  G5         
  5131    16.4    21.5   127.3   -41.3    -3.9  A1Vn       
  5132    16.4    21.5   127.3   -41.3    -7.2  A0Vn       
  5138    16.5    61.8   124.6    -1.1   -58.5  F9         
  5139    16.5    60.8   124.7    -2.0    -3.0  A3V        
  5140    16.5   -26.3   199.4   -86.7    45.5  G0V        
  5141    16.5     4.9   129.7   -57.8    -7.4  F4V...     
  5143    16.5   -21.6   154.2   -83.5    16.1  A9V        
  5144    16.5     4.9   129.7   -57.8   -10.0  F6V        
  5147    16.5    66.0   124.4     3.1    -7.8  B8         
  5150    16.5   -26.7   206.7   -86.8    -0.3  Ap...      
  5156    16.5   -31.9   269.9   -84.3     4.5  K0III      
  5161    16.5    57.8   124.9    -5.1   -24.0  B3III      
  5165    16.5   -46.7   295.5   -70.2    -1.1  G8IIIvar   
  5170    16.5   -24.0   170.3   -85.4    31.0  K1III      
  5175    16.5    32.2   126.6   -30.6    27.5  K0         
  5181    16.6    -0.3   131.1   -62.9    -1.0  F4IV       
  5183    16.6   -34.8   281.3   -81.7   -13.5  G2V        
  5186    16.6    62.8   124.6    -0.1     6.4  A5Vn       
  5193    16.6   -35.7   283.3   -80.9    17.9  A1V        
  5194    16.6   -29.0   243.7   -86.2     8.0  sdF6       
  5204    16.6    13.0   128.6   -49.8     7.5  G8III      
  5212    16.7    29.7   126.9   -33.1    -4.0  K1III      
  5224    16.7   -51.0   297.0   -66.0     8.7  K1V        
  5232    16.7    59.9   124.9    -3.0    -2.0  A2V...     
  5233    16.7    70.9   124.2     8.1    -6.0  A2         
  5240    16.8    56.9   125.1    -5.9   -95.5  K2III...   
  5241    16.8   -29.6   249.8   -85.8    31.0  A9V        
  5242    16.8   -71.8   301.2   -45.3  -121.0  G5         
  5247    16.8    63.9   124.7     1.1    -1.7  K7V        
  5251    16.8    53.5   125.3    -9.3     6.8  K0         
  5253    16.8    -1.7   132.0   -64.3    -6.3  F5+...     
  5259    16.8   -24.0   172.4   -85.3    15.4  A3III      
  5267    16.8   -72.5   301.2   -44.6   170.0  B8Iab:e    
  5268    16.8   -61.8   299.6   -55.2    -7.8  G5III      
  5270    16.8    38.0   126.4   -24.7    -5.0  B9         
  5284    16.9   -29.3   245.1   -85.8     1.0  F0V        
  5286    16.9    23.0   127.8   -39.8    -3.4  K4V        
  5287    16.9   -27.7   223.2   -86.4    -0.6  G8III      
  5296    16.9    -9.8   136.2   -72.2    21.9  F7IV       
  5300    16.9   -41.5   290.8   -75.2    14.0  A3V        
  5303    17.0    46.8   125.8   -15.9   -26.0  K2p...     
  5307    17.0    62.3   124.8    -0.5    11.0  B8III      
  5310    17.0    20.7   128.1   -42.0    -6.8  A3V        
  5313    17.0    39.3   126.4   -23.5     6.0  G1V        
  5315    17.0     2.0   131.4   -60.6   -95.4  K0IV       
  5316    17.0    60.6   125.0    -2.2    25.0  B5II       
  5317    17.0    43.9   126.1   -18.8     8.5  A3m        
  5319    17.0    32.0   127.0   -30.7    14.0  F5IV       
  5321    17.0   -61.9   299.5   -55.2    12.4  A5III      
  5336    17.1    54.9   125.4    -7.9   -97.2  G5Vp       
  5341    17.1    60.1   125.0    -2.7    19.0  K0III      
  5346    17.1     5.6   130.7   -57.0     7.1  F0III-IV   
  5348    17.1   -55.2   297.8   -61.7    15.4  B6V+...    
  5361    17.1    58.3   125.2    -4.5    -4.0  B8V        
  5364    17.1   -10.2   137.2   -72.6    11.5  K2III      
  5367    17.2   -71.8   301.0   -45.2     6.0  G5w...     
  5368    17.2   -17.1   145.4   -79.2   -13.0  M3III      
  5369    17.2    17.2   128.8   -45.4   -36.0  K6         
  5371    17.2   -34.3   276.7   -81.9    10.7  F0V        
  5372    17.2    86.3   123.2    23.4     8.5  K2II-III   
  5383    17.2   -29.6   247.0   -85.4    27.0  F5V        
  5391    17.3    61.5   125.0    -1.3  -102.0  B1V...     
  5397    17.3   -72.5   301.1   -44.5   234.0  B2.5Iab:   
  5399    17.3   -33.6   273.6   -82.5   -10.7  G0V        
  5412    17.3    80.0   123.7    17.2   -27.4  K0         
  5414    17.3    69.7   124.5     6.9    -5.0  B0.5III    
  5428    17.3   -56.6   297.9   -60.4    12.6  F5IV       
  5434    17.4    47.2   126.1   -15.5    -0.3  B7III      
  5437    17.4   -40.1   288.0   -76.5    15.0  A2V        
  5438    17.4   -46.3   293.5   -70.5    -6.0  G3V        
  5444    17.4    23.8   128.3   -38.9   -21.1  F0         
  5445    17.4    61.5   125.1    -1.2  -321.4  F8V        
  5447    17.4    35.6   127.1   -27.1     0.3  M0IIIvar   
  5453    17.4    34.6   127.2   -28.1     8.0  F5IV       
  5454    17.5    19.7   128.9   -43.0    -8.0  G0III      
  5458    17.5    54.7   125.6    -8.0  -245.0  G8III      
  5476    17.5    51.7   125.9   -11.0   -19.1  F8         
  5480    17.5    51.7   125.9   -11.0   -29.3  F8         
  5482    17.5    61.8   125.1    -1.0   -24.0  B9III      
  5483    17.5    15.7   129.6   -47.0    -2.5  M0III      
  5485    17.5    -8.9   137.5   -71.2   -20.4  K0III      
  5489    17.6   -10.4   138.6   -72.7    43.8  G0         
  5493    17.6    42.1   126.7   -20.6   -10.6  F8V        
  5494    17.6    25.5   128.3   -37.2     4.5  K5III      
  5496    17.6   -67.4   300.1   -49.6   -15.0  K          
  5510    17.6     2.4   132.5   -60.1    -2.6  K4III      
  5518    17.7    68.8   124.7     6.0     4.7  A0Vnn      
  5519    17.7   -49.6   294.9   -67.2     8.0  A3III      
  5523    17.7    59.6   125.4    -3.2   -14.0  F5V        
  5531    17.7    67.8   124.8     5.0    -9.5  G0         
  5541    17.8    16.8   129.7   -45.8   -17.5  K2         
  5542    17.8    55.1   125.8    -7.6     7.5  A7Vvar     
  5544    17.8    31.4   127.8   -31.3    -1.7  F0V        
  5550    17.8    37.7   127.2   -25.0    -1.4  B7III-IV   
  5552    17.8    -1.3   134.1   -63.7    15.1  F2         
  5557    17.8    14.7   130.1   -47.9    16.3  K0         
  5559    17.8   -13.5   142.7   -75.6     9.0  M3III      
  5565    17.8   -70.3   300.5   -46.7   -17.0  F6V        
  5566    17.9    64.2   125.1     1.4    -9.9  B9.5V      
  5569    17.9    57.6   125.6    -5.2   -59.0  B5         
  5571    17.9    21.0   129.2   -41.6    15.8  K0III      
  5580    17.9   -30.6   252.1   -84.4    10.0  K2III      
  5586    17.9    30.1   128.1   -32.6    29.8  K0III-IV...
  5589    17.9    65.0   125.1     2.2    -2.0  B9IV       
  5594    17.9    -2.3   134.8   -64.7    -8.9  K4III      
  5609    18.0    58.3   125.6    -4.5   -15.0  B5         
  5626    18.1    79.7   123.9    16.8    10.0  A3V        
  5636    18.1   -30.8   252.9   -84.1    19.0  F5IV       
  5643    18.1   -17.0   149.7   -78.8    28.0  M5.5Ve     
  5646    18.1     2.5   133.5   -60.0     3.2  F8         
  5649    18.1    61.9   125.4    -0.9   -42.0  B3Ib       
  5650    18.1    45.3   126.8   -17.4    21.5  M1III      
  5653    18.2    60.3   125.6    -2.5   -66.0  B8Ib       
  5658    18.2    61.2   125.5    -1.5   -51.0  F9         
  5661    18.2   -37.9   281.6   -78.4    10.0  A9IV:+...  
  5666    18.2    -6.8   137.9   -69.0   -11.4  G5         
  5669    18.2    32.1   128.2   -30.6     1.7  A2         
  5671    18.2    32.1   128.2   -30.6    -4.0  A0V        
  5675    18.2   -35.7   276.3   -80.2    -0.8  A0V        
  5677    18.2    47.2   126.7   -15.5   -21.0  G6III      
  5679    18.2    30.1   128.5   -32.6    35.6  G1V...     
  5688    18.3    61.7   125.5    -1.1    -4.3  B9V        
  5694    18.3    34.1   128.1   -28.5     1.0  B8         
  5697    18.3    -1.9   135.6   -64.2    -9.9  G0         
  5714    18.4   -73.3   300.8   -43.7   120.0  A0Ia0      
  5717    18.4    29.7   128.6   -32.9   -11.5  G8III-IV   
  5722    18.4    26.5   129.1   -36.2    15.9  K2III      
  5737    18.4     7.6   132.6   -54.9    15.0  A7IV       
  5739    18.4   -31.1   253.6   -83.7     3.1  G8III/IV   
  5742    18.4    24.6   129.4   -38.0     5.9  K0III...   
  5743    18.4     7.6   132.6   -54.9    10.9  F7V        
  5744    18.4    26.2   129.1   -36.4   -46.0  K5III...   
  5746    18.4    27.1   129.0   -35.5    27.0  M0         
  5755    18.5    59.1   125.8    -3.7    -1.0  B8V        
  5763    18.5    16.5   130.7   -46.0    26.3  K5         
  5768    18.5    60.9   125.7    -1.9    -3.8  B1V...     
  5772    18.5    28.5   128.9   -34.1     2.0  M2S...     
  5775    18.5   -16.4   150.2   -78.1    81.4  G8V        
  5777    18.5    25.8   129.3   -36.8   -21.0  G0V        
  5778    18.5    16.1   130.8   -46.4   -15.5  B8III      
  5794    18.6   -50.4   293.8   -66.3    -4.0  K1III      
  5799    18.6    -7.9   139.8   -70.0    22.0  F5V        
  5803    18.6    24.4   129.6   -38.2  -115.0  A9.5       
  5824    18.7     7.0   133.1   -55.4    -9.0  G6III:     
  5829    18.7    60.9   125.8    -1.8    15.0  F7IV       
  5833    18.7    -1.0   136.0   -63.2    25.5  F5V        
  5841    18.7    59.8   125.9    -3.0    -2.0  F0III      
  5846    18.8    65.6   125.4     2.8   -41.0  F8         
  5856    18.8    14.7   131.5   -47.8    12.0  F4V        
  5862    18.8   -45.5   290.1   -71.0    11.6  F8V        
  5863    18.8    60.9   125.8    -1.9   -11.0  B8II       
  5869    18.8   -28.3   226.4   -84.6    23.0  K0IV       
  5882    18.9    60.5   125.9    -2.2   -73.9  G8III      
  5890    18.9    59.3   126.0    -3.4   -18.0  A2V        
  5896    18.9   -68.9   299.6   -48.1     9.2  F6IV       
  5907    19.0   -24.0   184.5   -83.7    -0.6  A9IV       
  5909    19.0    16.2   131.5   -46.3    12.0  A2III      
  5913    19.0    61.9   125.8    -0.8    -6.0  F0V        
  5914    19.0    25.8   129.9   -36.8    18.0  N...       
  5916    19.0   -34.1   267.4   -81.2    11.3  A5p        
  5922    19.0    13.7   132.1   -48.7   -19.9  K0         
  5925    19.0    17.6   131.3   -44.8    10.9  K2         
  5926    19.0    71.7   124.9     9.0   -17.0  K1V        
  5928    19.1    87.1   123.3    24.3    -5.3  K2III:     
  5930    19.1    16.8   131.4   -45.6   -34.3  K2V        
  5932    19.1    16.2   131.6   -46.3   -11.0  F8V        
  5933    19.1    -7.1   140.5   -69.2     9.7  G0...      
  5936    19.1    33.1   128.9   -29.5     5.8  K1III      
  5939    19.1    48.1   127.2   -14.6   -13.6  B9IIIsp... 
  5947    19.1    79.9   124.1    17.1   -42.6  F5Vs       
  5951    19.2    -2.5   137.8   -64.7   -20.0  G5III-IVe  
  5974    19.2   -31.4   252.2   -83.0    -2.0  K0III      
  5985    19.2    -2.3   137.8   -64.4     8.5  F8         
  5988    19.3   -42.5   285.9   -73.7    42.0  B8.5V      
  5993    19.3    44.9   127.7   -17.7   -51.5  K5         
  6002    19.3    60.3   126.1    -2.4   -15.0  A0V        
  6025    19.4    31.7   129.4   -30.8   -33.7  K0         
  6027    19.4    57.6   126.4    -5.1   -10.0  B2IIIne+...
  6029    19.4    39.0   128.4   -23.6   -25.0  F2         
  6031    19.4    16.4   131.9   -46.1    10.0  F6V        
  6036    19.4    14.2   132.4   -48.2    16.1  K0IV       
  6050    19.4    13.6   132.7   -48.8    -1.4  K0         
  6061    19.4     3.6   135.6   -58.6     5.3  A3V        
  6064    19.5    55.4   126.7    -7.2    -8.9  B1V        
  6082    19.5   -34.1   265.3   -80.9     3.2  A9IV       
  6087    19.5    47.4   127.6   -15.2    -1.3  K0         
  6095    19.6   -33.1   260.6   -81.7    -0.1  G8III      
  6099    19.6    67.8   125.5     5.1    20.1  A0         
  6106    19.6    18.6   131.8   -43.8    -6.2  G5         
  6108    19.6   -23.0   180.4   -82.6    11.1  A9V        
  6109    19.6    61.9   126.1    -0.8   -18.0  B5II       
  6115    19.6   -67.9   299.1   -49.0   130.0  A9.5:      
  6116    19.6   -28.7   229.5   -83.8     8.6  K0IV       
  6119    19.6   -30.2   241.7   -83.3    19.0  K1III      
  6123    19.7   -27.5   218.2   -83.9    -3.0  G8III      
  6130    19.7    -0.9   138.0   -62.9    13.2  K1V        
  6132    19.7   -73.4   300.2   -43.6    52.0  G0/G1IV/V  
  6135    19.7   -13.4   149.2   -74.9    14.0  K2III      
  6140    19.7    37.4   128.9   -25.2     5.0  A5m        
  6143    19.7    15.5   132.6   -46.9   -11.0  F8IV       
  6159    19.8    -8.9   143.9   -70.7    -4.4  G2V        
  6170    19.8    58.2   126.6    -4.4   -37.0  B6Ve       
  6174    19.8    62.4   126.1    -0.3   -20.0  B3+...     
  6175    19.8    76.8   124.6    14.0   -77.7  K2         
  6178    19.8    61.7   126.2    -1.0   -12.0  F3V        
  6186    19.8   -23.1   182.0   -82.5    15.2  F0V        
  6187    19.9    18.1   132.2   -44.2   -38.8  K0         
  6190    19.9    14.8   133.0   -47.5    -1.1  K0IV       
  6191    19.9    56.3   126.8    -6.3     5.0  M6III      
  6193    19.9    27.3   130.6   -35.2     5.8  A3V        
  6226    20.0    -0.5   138.4   -62.5    14.0  A7V...     
  6229    20.0    58.2   126.7    -4.5   -29.0  B6Ib       
  6231    20.0    58.3   126.7    -4.4   -33.3  M2Ib       
  6242    20.0    58.2   126.7    -4.4   -24.4  F0Ia       
  6257    20.1   -36.2   270.8   -79.0     5.0  A0V        
  6261    20.1    77.6   124.5    14.8   -73.8  G5III...   
  6262    20.1   -48.7   290.3   -67.7    20.7  F6V        
  6267    20.1   -29.0   230.8   -83.3    16.3  K0III      
  6269    20.1   -29.6   235.8   -83.2    -5.1  F0V        
  6271    20.1   -57.3   295.2   -59.3   -20.1  F7V        
  6272    20.1   -11.2   147.6   -72.7   -10.6  K1III      
  6283    20.1    -3.2   140.4   -65.1    -3.0  K1III      
  6288    20.2   -13.9   151.6   -75.1     8.1  K0III      
  6289    20.2    15.7   133.2   -46.6     9.8  G8IV       
  6290    20.2    57.3   126.9    -5.3    22.0  K6V:       
  6301    20.2    21.7   131.9   -40.6     5.0  A9         
  6312    20.3    64.7   126.1     2.0   -14.0  A2Vnn      
  6315    20.3    28.7   130.8   -33.7   -35.6  K5III      
  6325    20.3    85.1   123.6    22.3   -10.0  M0IIIvar   
  6328    20.3   -73.0   299.9   -43.9   -16.0  K0III      
  6339    20.4    31.3   130.4   -31.1    20.2  K2V        
  6344    20.4    80.2   124.3    17.4   -14.0  K8         
  6373    20.5    16.4   133.4   -45.9    33.0  F4V        
  6378    20.5    76.2   124.8    13.5   -15.5  F0IVn      
  6379    20.5    76.7   124.7    13.9   -22.7  K0         
  6380    20.5    15.2   133.8   -47.0    10.4  G1III      
  6384    20.5    15.8   133.6   -46.4     3.5  F8V        
  6401    20.6    43.6   128.8   -18.9    17.0  B5         
  6402    20.6    14.3   134.1   -47.9    -1.8  G8II       
  6405    20.6    18.7   133.0   -43.6     2.4  G3V        
  6411    20.6    45.5   128.6   -17.0   -11.7  K0III-IV   
  6413    20.6    16.8   133.5   -45.4   -14.0  K1IV       
  6418    20.6   -43.6   284.1   -72.4     4.2  F0IV       
  6429    20.6    -0.4   139.9   -62.3    14.4  K0III:     
  6431    20.7    12.8   134.7   -49.4    10.0  K5...      
  6432    20.7     1.7   138.8   -60.2   -15.7  M0III      
  6434    20.7    26.6   131.5   -35.8   -22.6  K1III      
  6435    20.7    56.6   127.2    -6.0   -57.0  B3         
  6439    20.7    17.2   133.5   -45.0   -19.0  F5V        
  6443    20.7   -21.4   176.0   -80.9    16.0  Fm...      
  6456    20.8   -13.0   152.1   -74.0    30.6  K0IV       
  6464    20.8    16.3   133.9   -45.9    -1.0  K2III      
  6481    20.8    45.3   128.8   -17.2     4.0  B9         
  6486    20.8    58.1   127.2    -4.5     7.0  F4V        
  6487    20.8   -17.9   163.3   -78.2     0.4  M2III      
  6492    20.9    20.5   133.0   -41.8   -11.3  K5         
  6502    20.9   -30.9   243.4   -82.0   -16.0  M0III      
  6505    20.9   -35.3   265.0   -79.3   -12.0  A0V        
  6507    20.9   -24.4   193.7   -82.2    -1.4  A9V        
  6512    20.9    34.2   130.5   -28.1     2.8  G8IV       
  6514    20.9    37.7   129.9   -24.7    13.0  A1m        
  6522    20.9    78.7   124.6    16.0   -75.3  A0Iab      
  6527    21.0    17.8   133.8   -44.4   -15.2  F0         
  6535    21.0    15.3   134.4   -46.8    -6.1  G8V        
  6537    21.0    -8.2   146.6   -69.5    17.2  K0III      
  6560    21.1    43.1   129.3   -19.3     8.9  A2p...     
  6564    21.1    -6.9   145.6   -68.3    31.8  F4V        
  6568    21.1    36.9   130.2   -25.5    14.1  B9         
  6581    21.1   -25.3   201.1   -82.4     3.0  A4IV       
  6589    21.2   -15.7   158.6   -76.2    15.8  G8III/IV   
  6592    21.2   -41.5   279.6   -74.1    73.7  K0III      
  6605    21.2    -2.8   142.6   -64.4   -26.8  G8III      
  6607    21.2   -27.8   220.3   -82.6    87.2  G6Vw...    
  6609    21.2   -42.8   281.6   -72.9    10.0  M6III      
  6613    21.2    18.5   133.9   -43.7     8.2  K0         
  6617    21.2    47.2   128.8   -15.3   -28.0  G5II       
  6624    21.3    -5.9   145.1   -67.4    15.5  A0         
  6631    21.3   -64.4   297.0   -52.4    23.0  M0III      
  6640    21.3    23.0   133.0   -39.2    -5.8  F5V        
  6649    21.3    16.3   134.6   -45.8    -6.1  K5III      
  6659    21.4   -28.8   227.3   -82.3   -15.0  A3V        
  6660    21.4    12.2   135.9   -49.9   -35.2  K8         
  6664    21.4   -26.5   209.8   -82.4   -16.2  A8V        
  6665    21.4    63.6   126.7     1.0   -22.0  F4V        
  6669    21.4    23.5   133.0   -38.7   -16.0  F5III      
  6670    21.4   -14.6   157.1   -75.2   -23.1  K2III      
  6672    21.4   -38.2   272.1   -76.8     6.0  A3V        
  6680    21.4    47.1   129.0   -15.4   -10.0  G4III      
  6685    21.4    71.0   125.8     8.3    10.9  A0Vnn      
  6686    21.5    60.2   127.2    -2.3     6.7  A5V...     
  6692    21.5    68.1   126.2     5.5   -11.5  K0III      
  6702    21.5    34.6   131.0   -27.8    16.9  F7V        
  6706    21.6    19.2   134.2   -42.9    -8.5  F2V:var    
  6710    21.6    17.1   134.7   -44.9  -110.3  G5         
  6711    21.6    43.5   129.6   -19.0    30.6  F7V        
  6717    21.6    -0.4   141.8   -62.0    -5.0  K0IV       
  6718    21.6    77.7   124.9    14.9   -10.5  F5         
  6722    21.6    18.2   134.5   -43.9    21.7  K0         
  6724    21.6    14.0   135.7   -48.0    -1.5  K2         
  6726    21.6   -65.8   297.2   -51.0   338.3  A0         
  6732    21.7    19.2   134.3   -42.8   -41.7  K1III      
  6733    21.7    43.7   129.6   -18.7     7.1  F2         
  6736    21.7    27.2   132.5   -35.0    -5.0  K0III      
  6748    21.7   -13.1   155.2   -73.7    10.4  F0V        
  6751    21.7     3.5   139.9   -58.2    20.3  B9V        
  6754    21.7    27.5   132.5   -34.7    30.0  K3III      
  6759    21.7   -32.5   250.2   -80.6    -5.4  C          
  6773    21.8    25.4   133.0   -36.7   -16.9  K3II       
  6775    21.8    57.7   127.7    -4.8   -35.0  B3         
  6776    21.8    34.4   131.3   -27.9    14.5  F7IVsvar   
  6786    21.8    29.8   132.2   -32.5    -5.7  F6V        
  6790    21.8     0.1   142.0   -61.5    22.9  F3V        
  6793    21.9    60.3   127.4    -2.3   -42.0  B3Ia       
  6794    21.9    41.1   130.2   -21.3     1.3  Am...      
  6801    21.9    30.5   132.1   -31.7    -8.1  F0         
  6803    21.9    16.8   135.2   -45.2   -50.0  K2         
  6806    21.9   -46.2   284.7   -69.7     8.1  A2V        
  6813    21.9    45.4   129.6   -17.0    10.8  F5IV       
  6815    21.9     5.4   139.4   -56.4   -14.6  G0V        
  6820    21.9    62.8   127.1     0.2   -23.0  B9V        
  6822    21.9   -10.9   152.4   -71.7     3.9  K0         
  6823    21.9    40.3   130.4   -22.0    -7.5  A0III      
  6831    22.0    59.2   127.6    -3.3   -37.0  B1V        
  6837    22.0    16.0   135.6   -46.0   -40.9  K0III      
  6841    22.0    61.3   127.3    -1.2   -29.0  B9V        
  6844    22.0    63.3   127.0     0.7   -38.0  O9.5IV     
  6857    22.0   -18.1   167.9   -77.6    -3.0  A3III      
  6858    22.1    44.0   129.9   -18.3    -2.0  B9         
  6860    22.1    14.5   136.2   -47.4     7.0  G5         
  6862    22.1    30.6   132.3   -31.6   -16.0  F5         
  6864    22.1    42.8   130.1   -19.6   -17.0  G7III      
  6866    22.1   -31.5   243.6   -80.8     9.5  F2III/IV   
  6867    22.1   -43.3   280.5   -72.2    25.8  K5II-III   
  6868    22.1     8.0   138.5   -53.8     1.6  K1IIIvar   
  6869    22.1    17.1   135.4   -44.9     8.5  F8IV-V     
  6872    22.1    37.1   131.1   -25.2   -21.5  B9         
  6888    22.2   -33.8   254.8   -79.6    -4.5  A9/F0V     
  6897    22.2   -24.8   199.5   -81.3     5.6  A8V        
  6899    22.2   -36.8   266.1   -77.5     7.5  M2III      
  6914    22.3    74.2   125.5    11.5    23.9  G5         
  6915    22.3     7.3   139.1   -54.4    -8.0  F2         
  6917    22.3    21.7   134.4   -40.3    44.0  K2V        
  6948    22.4    30.9   132.5   -31.3     4.7  F5         
  6952    22.4   -46.8   284.5   -69.0    18.1  M3III      
  6960    22.4   -21.6   182.6   -79.7     2.2  A0V        
  6969    22.4    17.1   135.9   -44.8    29.3  G5         
  6978    22.5    31.0   132.6   -31.1    11.8  G5         
  6979    22.5    60.3   127.7    -2.3     1.0  B0.5V      
  6981    22.5    18.4   135.6   -43.6     4.2  A4IV       
  6998    22.5    30.2   132.8   -32.0   -19.6  M0         
  6999    22.5    47.0   129.8   -15.4   -11.3  K0III      
  7007    22.5     6.1   140.1   -55.4    35.4  K4III      
  7009    22.6   -73.2   299.1   -43.7    18.0  K1III      
  7013    22.6    59.8   127.8    -2.7    54.9  K3III      
  7016    22.6   -26.2   209.1   -81.2    -1.0  K2III      
  7027    22.6   -75.2   299.6   -41.6   125.0  G8/K0III   
  7040    22.7   -59.7   293.9   -56.8    -1.2  G0V        
  7042    22.7    15.0   136.9   -46.8   -44.5  M...       
  7045    22.7   -31.5   242.1   -80.4    22.0  K1III      
  7050    22.7    66.1   126.9     3.5    13.0  A2Vs       
  7058    22.7   -48.9   286.2   -66.9    32.0  K7         
  7065    22.8    59.7   127.9    -2.8   -26.0  B1.5III    
  7078    22.8    70.3   126.3     7.7     5.0  F6V        
  7083    22.8   -49.1   286.3   -66.8    -7.3  K0III-IV   
  7088    22.8    63.3   127.4     0.8   -37.7  B5Iab      
  7090    22.8    29.4   133.2   -32.7    14.1  G0V        
  7095    22.9    38.8   131.4   -23.4    11.0  B8         
  7097    22.9    15.3   137.0   -46.4    14.7  G8III      
  7100    22.9   -30.0   233.3   -80.8    12.3  G6/G8III   
  7103    22.9    59.8   128.0    -2.7   -24.0  B1V        
  7106    22.9   -59.6   293.7   -56.8     4.1  F5V        
  7108    22.9   -19.0   173.7   -77.7     4.5  A4m...     
  7115    22.9   -45.6   282.1   -69.9    15.0  A2V        
  7118    22.9   -30.3   235.0   -80.6     3.4  K0III      
  7123    22.9    30.6   133.1   -31.5    42.3  K0IIIvar   
  7132    23.0    46.4   130.2   -15.9   -30.0  A0IV       
  7143    23.0    16.9   136.7   -44.8    -4.5  G5         
  7145    23.0    54.0   128.9    -8.4   -51.2  B8         
  7147    23.0    34.8   132.3   -27.3    -0.7  B7IIIMNp...
  7148    23.0   -23.6   194.4   -80.2    -1.0  A8/A9IV/V  
  7149    23.0     1.3   143.5   -59.9   -84.0  F0         
  7161    23.1   -26.6   211.6   -80.9    20.0  A5V        
  7166    23.1    68.4   126.7     5.8   -13.9  K3III      
  7183    23.1   -49.5   286.2   -66.2    -9.5  G1/G2IV/V  
  7192    23.2    63.6   127.5     1.1   -28.0  G0Ib       
  7193    23.2    61.9   127.8    -0.6     3.0  B7V        
  7194    23.2   -22.4   188.5   -79.5    -2.0  A3II/IIIm..
  7202    23.2   -16.4   166.8   -75.6    10.0  A0V        
  7208    23.2   -21.1   182.6   -78.8    -2.2  M3III      
  7213    23.2   -36.9   263.5   -76.9    12.7  K1/K2III   
  7232    23.3    60.7   128.0    -1.8   -39.3  B5Ib       
  7234    23.3    43.9   130.9   -18.3   -35.0  A0p        
  7235    23.3   -24.2   197.9   -80.1     1.9  K0V        
  7245    23.3    29.3   133.8   -32.7    20.2  G5V        
  7247    23.3    55.8   128.8    -6.6    -7.2  K0         
  7251    23.4    58.3   128.4    -4.1    -0.6  K0Ib+...   
  7253    23.4    54.9   129.0    -7.4   -32.0  K3Ib       
  7255    23.4    23.6   135.2   -38.3   -13.0  G8II-III   
  7260    23.4    57.8   128.6    -4.7   -59.0  NV...      
  7261    23.4    62.5   127.8     0.1   -17.0  K0III      
  7269    23.4    30.4   133.6   -31.6    13.0  A3         
  7271    23.4   -78.5   300.3   -38.4    -1.0  G3IV       
  7276    23.4    -7.0   151.4   -67.5   -14.1  G2IV       
  7280    23.4    60.6   128.1    -1.8     1.0  F0V        
  7283    23.5    89.0   123.1    26.2   -10.0  A3V        
  7289    23.5    35.6   132.6   -26.5     1.3  M4III      
  7291    23.5    62.1   127.9    -0.3   -17.0  A2V        
  7294    23.5    59.2   128.4    -3.2     6.4  K0III      
  7299    23.5    46.0   130.6   -16.3    -8.0  B9V        
  7313    23.5    44.1   131.0   -18.1   -26.0  A1Vvar     
  7321    23.6    37.2   132.3   -24.9    -1.4  B9IV       
  7323    23.6   -27.4   216.8   -80.5    -9.0  A5V        
  7330    23.6   -28.2   222.1   -80.4    18.3  M0III      
  7337    23.6    34.7   132.9   -27.4   -28.7  G0         
  7338    23.6    78.1   125.2    15.4    -6.0  M0         
  7339    23.6    68.9   126.8     6.4   -30.5  G6V        
  7357    23.7     0.9   145.1   -60.0   -18.0  F8V        
  7359    23.7    18.5   137.1   -43.2   -26.1  M2III      
  7370    23.7    33.1   133.3   -28.9   -25.2  G0         
  7372    23.8   -29.9   231.7   -80.0    34.2  K3V        
  7374    23.8    29.1   134.3   -32.8   -20.1  K2II       
  7387    23.8   -58.1   292.0   -58.0     1.0  F2V        
  7400    23.9    63.1   127.9     0.6   -28.0  K1V        
  7401    23.9    56.0   129.1    -6.3     6.0  B9         
  7412    23.9    46.9   130.7   -15.3   -16.0  Am...      
  7413    23.9    72.4   126.3     9.9   -18.1  G5         
  7421    23.9    28.3   134.6   -33.6     7.7  K1III      
  7424    23.9   -39.8   269.9   -74.3    10.4  M1III      
  7436    23.9    14.7   138.7   -46.8   -10.1  B9.5III    
  7444    24.0    41.1   131.9   -21.0    65.2  K1III      
  7446    24.0   -17.5   172.1   -75.9     7.8  G6IV       
  7447    24.0    17.4   137.8   -44.2     1.8  F0IV       
  7449    24.0   -36.5   260.3   -76.7    43.1  M2III      
